engine_used,genre_labels,aggregated_rating,release_year,rating_count
Unreal Engine 5,RPG,83.5,2023.0,52
Unreal Engine 5, Adventure,83.5,2023.0,52
Custom built engine,Racing,86.75,2022.0,49
Custom built engine, Simulator,86.75,2022.0,49
Custom built engine, Sport,86.75,2022.0,49
RenderWare,Racing,83.9090909090909,2018.0,46
RenderWare, Adventure,83.9090909090909,2018.0,46
Unity 2018,Puzzle,66.25,2019.0,55
Unity 2018, Adventure,66.25,2019.0,55
Unreal Engine 4,Platform,79.25,2019.0,46
MT Framework,Hack and slash/Beat 'em up,80.33333333333333,2015.0,51
MT Framework, Adventure,80.33333333333333,2015.0,51
Dragonfly,Real Time Strategy (RTS),70.33333333333333,2005.0,57
Dragonfly, Simulator,70.33333333333333,2005.0,57
Dragonfly, Strategy,70.33333333333333,2005.0,57
Geo-Mod,Shooter,80.5,2002.0,56
Geo-Mod, Strategy,80.5,2002.0,56
Geo-Mod, Adventure,80.5,2002.0,56
RenderWare,Racing,85.0,2002.0,54
Source,Shooter,85.0,2005.0,58
Frostbite,Racing,77.16666666666667,2022.0,49
Proprietary Engine,Platform,89.0,2024.0,54
Proprietary Engine, Puzzle,89.0,2024.0,54
Proprietary Engine, Adventure,89.0,2024.0,54
Proprietary Engine, Indie,89.0,2024.0,54
Hedgehog Engine 2,Platform,71.75,2022.0,47
Hedgehog Engine 2, Adventure,71.75,2022.0,47
Unreal Engine 4,Adventure,66.25,2021.0,51
OGRE,Real Time Strategy (RTS),84.0,2018.0,58
OGRE,RPG,84.0,2018.0,58
OGRE, Strategy,84.0,2018.0,58
OGRE, Adventure,84.0,2018.0,58
OGRE, Indie,84.0,2018.0,58
Unity,RPG,75.55555555555556,2016.0,30
Unity, Adventure,75.55555555555556,2016.0,30
Unity,RPG,80.0,2014.0,55
Unity, Strategy,80.0,2014.0,55
Unity, Turn-based strategy (TBS),80.0,2014.0,55
Unity, Adventure,80.0,2014.0,55
Unity, Indie,80.0,2014.0,55
Game Maker Studio,Simulator,80.45454545454545,2014.0,48
Game Maker Studio, Strategy,80.45454545454545,2014.0,48
Game Maker Studio, Indie,80.45454545454545,2014.0,48
Game Maker Studio, Arcade,80.45454545454545,2014.0,48
Treyarch NGL,Shooter,79.75,2005.0,54
Havok Physics,Shooter,70.0,2007.0,56
Havok Physics,RPG,70.0,2007.0,56
Unreal Engine 4,RPG,88.5,2024.0,51
Unreal Engine 4, Strategy,88.5,2024.0,51
Unreal Engine 4, Turn-based strategy (TBS),88.5,2024.0,51
Unreal Engine 4, Adventure,88.5,2024.0,51
Unity,Puzzle,90.0,2021.0,57
Unity, Simulator,90.0,2021.0,57
Unity, Adventure,90.0,2021.0,57
Unity, Indie,90.0,2021.0,57
Emulator,Platform,84.88888888888889,2020.0,47
Emulator, Adventure,84.88888888888889,2020.0,47
Unreal Engine,Shooter,65.0,2019.0,57
Havok,Racing,81.0,2020.0,54
Havok, Simulator,81.0,2020.0,54
Havok, Adventure,81.0,2020.0,54
Havok, Arcade,81.0,2020.0,54
Unity,RPG,30.0,2019.0,57
Unity, Adventure,30.0,2019.0,57
The Madness Engine,Racing,83.875,2017.0,47
The Madness Engine, Simulator,83.875,2017.0,47
Unity,Platform,80.0,2018.0,50
Unity, Puzzle,80.0,2018.0,50
Unity,RPG,80.0,2018.0,50
Unity, Adventure,80.0,2018.0,50
Unity, Indie,80.0,2018.0,50
Unreal Engine 5,RPG,72.0,2023.0,48
Unreal Engine 5, Adventure,72.0,2023.0,48
CTG (Core Technology Group),Shooter,72.78947368421052,2017.0,36
CTG (Core Technology Group), Adventure,72.78947368421052,2017.0,36
Unreal Engine,RPG,82.85714285714286,2018.0,50
Unreal Engine, Adventure,82.85714285714286,2018.0,50
Unreal Engine, Indie,82.85714285714286,2018.0,50
Unreal Engine,RPG,77.77777777777777,2017.0,39
Unreal Engine, Adventure,77.77777777777777,2017.0,39
Unreal Engine,Shooter,78.0,2012.0,54
Unreal Engine,RPG,78.0,2012.0,54
Unreal Engine, Tactical,78.0,2012.0,54
PhyreEngine,RPG,81.55555555555556,2013.0,49
PhyreEngine, Turn-based strategy (TBS),81.55555555555556,2013.0,49
Unity,Strategy,80.14285714285714,2017.0,50
Unity, Turn-based strategy (TBS),80.14285714285714,2017.0,50
Unreal Engine 3,Shooter,80.63636363636364,2012.0,47
Unreal Engine 3, Adventure,80.63636363636364,2012.0,47
BitSquid,RPG,68.0,2014.0,56
BitSquid, Hack and slash/Beat 'em up,68.0,2014.0,56
Taito Type X,Fighting,90.4,2010.0,51
Bright Light Halogen,Shooter,41.0,2010.0,52
Unreal Engine 4,Fighting,83.83333333333333,2023.0,47
Unreal Engine 4, Adventure,83.83333333333333,2023.0,47
Unreal Engine 5,Shooter,73.66666666666667,2023.0,48
Unreal Engine 5,RPG,73.66666666666667,2023.0,48
Unreal Engine 5, Adventure,73.66666666666667,2023.0,48
Unreal Engine 4,Shooter,75.71428571428571,2022.0,46
Unreal Engine 4,RPG,75.71428571428571,2022.0,46
Unreal Engine 4, Adventure,75.71428571428571,2022.0,46
Unity,Platform,89.0,2023.0,52
Unity, Puzzle,89.0,2023.0,52
Unity, Adventure,89.0,2023.0,52
Unity, Indie,89.0,2023.0,52
Unity,RPG,85.4,2020.0,51
Unity, Strategy,85.4,2020.0,51
Unity, Turn-based strategy (TBS),85.4,2020.0,51
Unity, Indie,85.4,2020.0,51
Unity, Card & Board Game,85.4,2020.0,51
Unreal Engine 3,Shooter,84.0,2010.0,55
Unreal Engine 3,RPG,84.0,2010.0,55
Unity,Platform,79.44444444444444,2014.0,47
Unity, Real Time Strategy (RTS),79.44444444444444,2014.0,47
Unity,RPG,79.44444444444444,2014.0,47
Unity, Strategy,79.44444444444444,2014.0,47
Unity, Adventure,79.44444444444444,2014.0,47
Unity, Indie,79.44444444444444,2014.0,47
Havok Physics,RPG,80.0,2006.0,55
 SpeedTree,RPG,80.0,2006.0,55
 Gamebryo,RPG,80.0,2006.0,55
 Radiant AI,RPG,80.0,2006.0,55
 FaceGen,RPG,80.0,2006.0,55
Unreal Engine,Shooter,43.33333333333334,2015.0,53
Unreal Engine, Indie,43.33333333333334,2015.0,53
Adventure Game Studio,Point-and-click,65.0,2012.0,53
Adventure Game Studio, Puzzle,65.0,2012.0,53
Adventure Game Studio,RPG,65.0,2012.0,53
Adventure Game Studio, Adventure,65.0,2012.0,53
Adventure Game Studio, Indie,65.0,2012.0,53
Titanium,Platform,59.66666666666666,2008.0,53
Unreal Engine 4,Adventure,74.4,2022.0,48
Unity,RPG,80.0,2022.0,55
Unity, Adventure,80.0,2022.0,55
Unity, Indie,80.0,2022.0,55
Chameleon,Racing,79.83333333333333,2020.0,50
Unreal Engine 4,RPG,68.16666666666667,2022.0,46
Unreal Engine 4, Hack and slash/Beat 'em up,68.16666666666667,2022.0,46
Unreal Engine 4, Adventure,68.16666666666667,2022.0,46
proprietary engine [ by Team Ninja ],RPG,84.44444444444444,2020.0,46
proprietary engine [ by Team Ninja ], Hack and slash/Beat 'em up,84.44444444444444,2020.0,46
proprietary engine [ by Team Ninja ], Adventure,84.44444444444444,2020.0,46
Unreal Engine 4,Simulator,63.81818181818182,2019.0,44
Unreal Engine 4, Adventure,63.81818181818182,2019.0,44
Unreal Engine 4, Indie,63.81818181818182,2019.0,44
Unreal Engine 4,Platform,81.85714285714286,2019.0,48
Unreal Engine 4, Puzzle,81.85714285714286,2019.0,48
Unreal Engine 4, Adventure,81.85714285714286,2019.0,48
The Banner Saga Engine,RPG,87.0,2018.0,47
The Banner Saga Engine, Simulator,87.0,2018.0,47
The Banner Saga Engine, Strategy,87.0,2018.0,47
The Banner Saga Engine, Turn-based strategy (TBS),87.0,2018.0,47
The Banner Saga Engine, Tactical,87.0,2018.0,47
The Banner Saga Engine, Indie,87.0,2018.0,47
Apex,Shooter,73.6,2017.0,51
Apex, Simulator,73.6,2017.0,51
Apex, Sport,73.6,2017.0,51
Apex, Strategy,73.6,2017.0,51
Apex, Adventure,73.6,2017.0,51
Unreal Engine 4,Music,83.33333333333333,2021.0,48
Unreal Engine 4, Platform,83.33333333333333,2021.0,48
Unreal Engine 4, Adventure,83.33333333333333,2021.0,48
Unreal Engine 4, Indie,83.33333333333333,2021.0,48
Box2D,Puzzle,80.0,2012.0,54
Box2D, Strategy,80.0,2012.0,54
Box2D, Arcade,80.0,2012.0,54
 Fusion Engine,Puzzle,80.0,2012.0,54
 Fusion Engine, Strategy,80.0,2012.0,54
 Fusion Engine, Arcade,80.0,2012.0,54
Unreal Engine,Shooter,81.0,2010.0,55
Unreal Engine, Adventure,81.0,2010.0,55
Unity,Puzzle,76.66666666666667,2017.0,52
Unity, Adventure,76.66666666666667,2017.0,52
Unity, Indie,76.66666666666667,2017.0,52
Unity,Point-and-click,70.0,2013.0,55
Unity, Puzzle,70.0,2013.0,55
Unity,RPG,70.0,2013.0,55
Unity, Adventure,70.0,2013.0,55
Unity, Indie,70.0,2013.0,55
Soft Engine,Fighting,71.8,2015.0,45
Unity,Platform,79.33333333333333,2013.0,49
Unity, Puzzle,79.33333333333333,2013.0,49
Unity, Adventure,79.33333333333333,2013.0,49
Unity, Indie,79.33333333333333,2013.0,49
Genome,RPG,50.71428571428572,2014.0,48
Titanium,Shooter,78.75,2006.0,50
Titanium, Adventure,78.75,2006.0,50
RenderWare,Shooter,81.6,2004.0,49
Unity,Adventure,60.71428571428572,2013.0,49
Unity, Indie,60.71428571428572,2013.0,49
Unity 2021,Platform,87.42857142857143,2024.0,46
Unity 2021, Adventure,87.42857142857143,2024.0,46
Unreal Engine 4,RPG,85.5,2022.0,44
Unreal Engine 4, Strategy,85.5,2022.0,44
Unreal Engine 4, Tactical,85.5,2022.0,44
Unity,RPG,78.75,2021.0,51
Unity, Turn-based strategy (TBS),78.75,2021.0,51
Unity, Adventure,78.75,2021.0,51
Unreal Engine 4,Shooter,72.0,2022.0,49
Unreal Engine 4, Hack and slash/Beat 'em up,72.0,2022.0,49
Unreal Engine 4, Adventure,72.0,2022.0,49
Saber3D,Shooter,80.0,2014.0,54
 Halo 2,Shooter,80.0,2014.0,54
 Halo Reach,Shooter,80.0,2014.0,54
Unreal Engine,Adventure,64.75,2020.0,50
Unreal Engine, Indie,64.75,2020.0,50
Unity,Fighting,77.0,2019.0,49
Unity, Hack and slash/Beat 'em up,77.0,2019.0,49
Unity, Adventure,77.0,2019.0,49
Unity, Arcade,77.0,2019.0,49
Unity,Puzzle,67.5,2022.0,47
Unity, Adventure,67.5,2022.0,47
Unreal Engine,Shooter,85.0,2009.0,48
Unreal Engine, Platform,85.0,2009.0,48
Unreal Engine, Puzzle,85.0,2009.0,48
Unreal Engine, Adventure,85.0,2009.0,48
Microsoft XNA,Fighting,90.0,2013.0,53
Microsoft XNA, Hack and slash/Beat 'em up,90.0,2013.0,53
Microsoft XNA, Indie,90.0,2013.0,53
Microsoft XNA, Arcade,90.0,2013.0,53
Zero,Shooter,69.6,2008.0,48
Unity,Platform,70.0,2011.0,54
Unity, Arcade,70.0,2011.0,54
Refractor Engine,Shooter,70.0,2009.0,53
Swarm Engine,Shooter,78.83333333333333,2024.0,46
Swarm Engine,RPG,78.83333333333333,2024.0,46
Swarm Engine, Adventure,78.83333333333333,2024.0,46
Irrlicht,Puzzle,76.28571428571429,2020.0,45
Irrlicht, Adventure,76.28571428571429,2020.0,45
Irrlicht, Indie,76.28571428571429,2020.0,45
Unreal Engine 4,Fighting,82.71428571428571,2021.0,45
Unreal Engine 4,Shooter,85.0,2020.0,53
Unreal Engine 4, Strategy,85.0,2020.0,53
Unreal Engine 4, Tactical,85.0,2020.0,53
Unity,RPG,75.71428571428571,2020.0,46
Unity, Simulator,75.71428571428571,2020.0,46
Unity, Adventure,75.71428571428571,2020.0,46
Unity, Indie,75.71428571428571,2020.0,46
Unreal Engine 4,RPG,66.11111111111111,2020.0,43
Unreal Engine 4, Adventure,66.11111111111111,2020.0,43
Unreal Engine 4, Indie,66.11111111111111,2020.0,43
Unreal Engine 4,Platform,80.0,2019.0,51
Unreal Engine 4, Puzzle,80.0,2019.0,51
Unreal Engine 4, Adventure,80.0,2019.0,51
Unreal Engine 4, Indie,80.0,2019.0,51
Unity,Simulator,77.5,2017.0,51
Unity,Point-and-click,80.0,2017.0,48
Unity, Puzzle,80.0,2017.0,48
Unity, Adventure,80.0,2017.0,48
Unity, Indie,80.0,2017.0,48
Dark Engine,Simulator,90.0,1999.0,53
Dark Engine, Adventure,90.0,1999.0,53
RenderWare,Shooter,67.33333333333333,2005.0,50
RenderWare, Puzzle,67.33333333333333,2005.0,50
RenderWare, Adventure,67.33333333333333,2005.0,50
TW Engine 1,Real Time Strategy (RTS),90.0,2000.0,53
TW Engine 1, Strategy,90.0,2000.0,53
TW Engine 1, Turn-based strategy (TBS),90.0,2000.0,53
TW Engine 1, Tactical,90.0,2000.0,53
Gamebryo,RPG,85.0,2003.0,52
Gamebryo, Adventure,85.0,2003.0,52
Unity,Simulator,80.0,2022.0,51
Unity, Strategy,80.0,2022.0,51
Unity, Card & Board Game,80.0,2022.0,51
Unreal Engine 4,Platform,72.83333333333333,2018.0,46
Unreal Engine 4, Puzzle,72.83333333333333,2018.0,46
Unreal Engine 4, Adventure,72.83333333333333,2018.0,46
Unreal Engine 4, Indie,72.83333333333333,2018.0,46
Frostbite,RPG,85.66666666666667,2024.0,45
Frostbite, Strategy,85.66666666666667,2024.0,45
Frostbite, Adventure,85.66666666666667,2024.0,45
Unity,RPG,85.0,2018.0,51
Unity, Simulator,85.0,2018.0,51
Unity, Adventure,85.0,2018.0,51
Unity, Indie,85.0,2018.0,51
Unity, Card & Board Game,85.0,2018.0,51
Box2D,Puzzle,60.0,2011.0,52
Box2D, Strategy,60.0,2011.0,52
Box2D, Arcade,60.0,2011.0,52
Sega NAOMI,Shooter,67.0,1998.0,50
Unreal Engine 3,RPG,56.25,2013.0,43
Unreal Engine 3, Strategy,56.25,2013.0,43
Unreal Engine 3, Hack and slash/Beat 'em up,56.25,2013.0,43
Unreal Engine 3, Adventure,56.25,2013.0,43
Diesel,Shooter,69.16666666666667,2009.0,46
Diesel, Platform,69.16666666666667,2009.0,46
Diesel, Adventure,69.16666666666667,2009.0,46
Clickteam Fusion,Shooter,70.0909090909091,2015.0,41
Clickteam Fusion, Tactical,70.0909090909091,2015.0,41
Clickteam Fusion, Adventure,70.0909090909091,2015.0,41
Clickteam Fusion, Indie,70.0909090909091,2015.0,41
Clickteam Fusion, Arcade,70.0909090909091,2015.0,41
STORM Engine,RPG,49.33333333333334,2003.0,48
STORM Engine, Adventure,49.33333333333334,2003.0,48
FLEDGE Engine,RPG,74.0,2019.0,39
FLEDGE Engine, Adventure,74.0,2019.0,39
Radiant AI,RPG,90.0,2007.0,51
Radiant AI, Adventure,90.0,2007.0,51
Unreal Engine,Fighting,82.25,2019.0,48
Unreal Engine, Hack and slash/Beat 'em up,82.25,2019.0,48
Unreal Engine, Indie,82.25,2019.0,48
Unity,Point-and-click,44.0,2017.0,42
Unity, Puzzle,44.0,2017.0,42
Unity, Adventure,44.0,2017.0,42
Prism3D,Shooter,45.0,2002.0,49
Prism3D, Platform,45.0,2002.0,49
Prism3D, Adventure,45.0,2002.0,49
PathEngine,RPG,76.66666666666667,2007.0,49
PathEngine, Hack and slash/Beat 'em up,76.66666666666667,2007.0,49
Bluepoint Engine,Shooter,73.4,2013.0,47
Bluepoint Engine, Hack and slash/Beat 'em up,73.4,2013.0,47
Bluepoint Engine, Adventure,73.4,2013.0,47
Oynx Game Solutions,Fighting,80.66666666666667,2010.0,48
Oynx Game Solutions,RPG,80.66666666666667,2010.0,48
Oynx Game Solutions, Hack and slash/Beat 'em up,80.66666666666667,2010.0,48
Oynx Game Solutions, Arcade,80.66666666666667,2010.0,48
Clickteam Fusion,Platform,82.42857142857143,2014.0,44
Clickteam Fusion, Puzzle,82.42857142857143,2014.0,44
Clickteam Fusion, Adventure,82.42857142857143,2014.0,44
Clickteam Fusion, Indie,82.42857142857143,2014.0,44
Unreal Engine,Racing,74.6,2011.0,45
Unreal Engine, Strategy,74.6,2011.0,45
Unreal Engine, Indie,74.6,2011.0,45
Glacier,Platform,77.0,2009.0,45
Glacier, Adventure,77.0,2009.0,45
Katana Engine,RPG,83.83333333333333,2023.0,41
Katana Engine, Adventure,83.83333333333333,2023.0,41
MT Framework,Shooter,80.0,2013.0,48
MT Framework, Adventure,80.0,2013.0,48
Eco-Motion Engine,Simulator,77.36363636363636,2020.0,37
Eco-Motion Engine, Sport,77.36363636363636,2020.0,37
ForzaTech,Racing,87.5,2023.0,42
ForzaTech, Simulator,87.5,2023.0,42
ForzaTech, Sport,87.5,2023.0,42
Unreal Engine,Shooter,66.0,2012.0,50
Unreal Engine,RPG,66.0,2012.0,50
Unreal Engine, Tactical,66.0,2012.0,50
Unity,RPG,73.33333333333333,2015.0,43
Unity, Simulator,73.33333333333333,2015.0,43
Unity, Strategy,73.33333333333333,2015.0,43
Unity, Turn-based strategy (TBS),73.33333333333333,2015.0,43
Unity, Quiz/Trivia,73.33333333333333,2015.0,43
Unity, Adventure,73.33333333333333,2015.0,43
Unity, Indie,73.33333333333333,2015.0,43
Unity, Card & Board Game,73.33333333333333,2015.0,43
Silk Engine,RPG,57.36363636363637,2014.0,39
Silk Engine, Adventure,57.36363636363637,2014.0,39
LithTech 1,Shooter,85.4,2008.0,43
LithTech 1, Adventure,85.4,2008.0,43
Lux Engine,Platform,73.0,2008.0,45
Lux Engine, Hack and slash/Beat 'em up,73.0,2008.0,45
Lux Engine, Adventure,73.0,2008.0,45
Frostbite,Shooter,56.0,2013.0,37
CryEngine,RPG,80.0,2008.0,48
CryEngine, Strategy,80.0,2008.0,48
CryEngine, Adventure,80.0,2008.0,48
Unreal Engine 4,Shooter,51.25,2019.0,46
Unreal Engine 4,RPG,51.25,2019.0,46
Unreal Engine 4, Adventure,51.25,2019.0,46
Unreal Engine,Shooter,75.4,2016.0,44
Unreal Engine, Adventure,75.4,2016.0,44
Unreal Engine, Indie,75.4,2016.0,44
Proprietary Engine,Puzzle,87.5,2014.0,47
Proprietary Engine,RPG,87.5,2014.0,47
Proprietary Engine, Adventure,87.5,2014.0,47
Proprietary Engine, Indie,87.5,2014.0,47
Unreal Engine,Shooter,73.0625,2016.0,31
Unreal Engine, Real Time Strategy (RTS),73.0625,2016.0,31
Unreal Engine,RPG,73.0625,2016.0,31
Unreal Engine, Strategy,73.0625,2016.0,31
Unreal Engine, Hack and slash/Beat 'em up,73.0625,2016.0,31
Unreal Engine,Shooter,62.27272727272727,2019.0,36
Telltale Tool,Point-and-click,61.25,2011.0,46
Telltale Tool, Adventure,61.25,2011.0,46
Visionaire,Point-and-click,63.33333333333334,2012.0,47
Visionaire, Puzzle,63.33333333333334,2012.0,47
Visionaire, Adventure,63.33333333333334,2012.0,47
Visionaire, Indie,63.33333333333334,2012.0,47
Gamebryo,Simulator,80.625,2008.0,40
Gamebryo, Strategy,80.625,2008.0,40
Gamebryo, Turn-based strategy (TBS),80.625,2008.0,40
Ego Engine,Racing,84.0,2010.0,44
Ego Engine, Simulator,84.0,2010.0,44
Ego Engine, Sport,84.0,2010.0,44
HPL Engine,Shooter,84.5,2023.0,42
HPL Engine, Puzzle,84.5,2023.0,42
HPL Engine, Adventure,84.5,2023.0,42
HPL Engine, Indie,84.5,2023.0,42
GameMaker: Studio,Platform,90.0,2023.0,48
GameMaker: Studio, Adventure,90.0,2023.0,48
GameMaker: Studio, Indie,90.0,2023.0,48
Unity,Puzzle,76.66666666666667,2021.0,45
Unity,RPG,76.66666666666667,2021.0,45
Unity, Adventure,76.66666666666667,2021.0,45
Unity, Indie,76.66666666666667,2021.0,45
Unity,Puzzle,95.0,2021.0,47
Unity, Adventure,95.0,2021.0,47
Unity, Indie,95.0,2021.0,47
Unreal Engine 4,RPG,72.5,2023.0,47
Unreal Engine 4, Adventure,72.5,2023.0,47
Unity,RPG,60.0,2018.0,47
Unity, Simulator,60.0,2018.0,47
Unity, Strategy,60.0,2018.0,47
Unity, Adventure,60.0,2018.0,47
Unity,Puzzle,90.0,2018.0,48
Unity, Adventure,90.0,2018.0,48
Unity, Indie,90.0,2018.0,48
Unity,Music,88.66666666666667,2017.0,46
Unity, Platform,88.66666666666667,2017.0,46
Unity, Puzzle,88.66666666666667,2017.0,46
Unity, Adventure,88.66666666666667,2017.0,46
Unity, Indie,88.66666666666667,2017.0,46
Clickteam Fusion,Point-and-click,75.0,2016.0,47
Clickteam Fusion, Simulator,75.0,2016.0,47
Clickteam Fusion, Strategy,75.0,2016.0,47
Clickteam Fusion, Adventure,75.0,2016.0,47
Clickteam Fusion, Indie,75.0,2016.0,47
Adventure Game Studio,Point-and-click,81.0,2016.0,46
Adventure Game Studio, Puzzle,81.0,2016.0,46
Adventure Game Studio, Adventure,81.0,2016.0,46
Adventure Game Studio, Indie,81.0,2016.0,46
Unreal Engine,Shooter,80.0,2013.0,47
Unreal Engine,RPG,80.0,2013.0,47
Unreal Engine,Shooter,40.0,2012.0,47
Unreal Engine,RPG,40.0,2012.0,47
Unreal Engine, Tactical,40.0,2012.0,47
The Sims 3 Engine,Simulator,75.0,2011.0,44
The Sims 3 Engine, Adventure,75.0,2011.0,44
CryEngine 3,RPG,94.0,2013.0,46
CryEngine 3, Adventure,94.0,2013.0,46
Atrophy,Music,77.9090909090909,2013.0,38
Atrophy, Platform,77.9090909090909,2013.0,38
Atrophy, Adventure,77.9090909090909,2013.0,38
Atrophy, Indie,77.9090909090909,2013.0,38
Atrophy, Arcade,77.9090909090909,2013.0,38
Unreal Engine,Shooter,57.66666666666666,2013.0,36
Starbreeze Engine,RPG,81.0,2002.0,47
Starbreeze Engine, Hack and slash/Beat 'em up,81.0,2002.0,47
Gamebryo,Simulator,82.5,2007.0,46
Gamebryo, Strategy,82.5,2007.0,46
Gamebryo, Turn-based strategy (TBS),82.5,2007.0,46
Slayer,Adventure,59.33333333333334,2003.0,43
Unity,Point-and-click,80.0,2023.0,45
Unity, Puzzle,80.0,2023.0,45
Unity, Adventure,80.0,2023.0,45
Unity, Indie,80.0,2023.0,45
In House Engine,Fighting,86.0,2021.0,37
In House Engine, Sport,86.0,2021.0,37
Unreal Engine,Shooter,75.66666666666667,2020.0,44
Unreal Engine,RPG,75.66666666666667,2020.0,44
Unreal Engine, Adventure,75.66666666666667,2020.0,44
Ego Engine,Racing,79.0,2018.0,41
Ego Engine, Simulator,79.0,2018.0,41
Ego Engine, Sport,79.0,2018.0,41
Unity,Platform,82.71428571428571,2021.0,40
Unity, Puzzle,82.71428571428571,2021.0,40
Unity,RPG,82.71428571428571,2021.0,40
Unity, Adventure,82.71428571428571,2021.0,40
Unity, Indie,82.71428571428571,2021.0,40
Unity 2018,Racing,88.0,2019.0,43
Unity 2018, Simulator,88.0,2019.0,43
Unity 2018, Sport,88.0,2019.0,43
Unity 2018, Indie,88.0,2019.0,43
Unity 2018, Arcade,88.0,2019.0,43
Serious Engine 4.0,Shooter,72.44444444444444,2020.0,37
Serious Engine 4.0, Adventure,72.44444444444444,2020.0,37
Serious Engine 4.0, Indie,72.44444444444444,2020.0,37
Visionaire,Point-and-click,78.0,2017.0,36
Visionaire, Puzzle,78.0,2017.0,36
Visionaire, Adventure,78.0,2017.0,36
Visionaire, Indie,78.0,2017.0,36
Visionaire, Visual Novel,78.0,2017.0,36
Unreal Engine,Strategy,76.9,2016.0,38
Unreal Engine, Hack and slash/Beat 'em up,76.9,2016.0,38
Unreal Engine, Adventure,76.9,2016.0,38
Unreal Engine 4,Platform,57.22222222222222,2015.0,38
Unreal Engine 4, Puzzle,57.22222222222222,2015.0,38
Unreal Engine 4, Adventure,57.22222222222222,2015.0,38
Unreal Engine 4, Indie,57.22222222222222,2015.0,38
Crystal Engine,Shooter,88.33333333333333,2011.0,44
Crystal Engine,RPG,88.33333333333333,2011.0,44
TrueMotion,Platform,68.0,1996.0,46
Gamebryo,Music,86.88888888888889,2013.0,37
Unreal Engine,Shooter,81.66666666666667,2003.0,45
Unreal Engine, Simulator,81.66666666666667,2003.0,45
Unreal Engine, Tactical,81.66666666666667,2003.0,45
Halo 2,Hack and slash/Beat 'em up,62.5,2005.0,42
Halo 2, Adventure,62.5,2005.0,42
Unreal Engine 5,Adventure,82.0,2024.0,43
Unreal Engine 4,Shooter,55.83333333333334,2022.0,38
Unreal Engine 4,RPG,55.83333333333334,2022.0,38
Unreal Engine 4, Adventure,55.83333333333334,2022.0,38
Unreal Engine 4, Indie,55.83333333333334,2022.0,38
Unreal Engine 4, Arcade,55.83333333333334,2022.0,38
Unreal Engine 3,Strategy,78.0,2020.0,35
Unreal Engine 3, Turn-based strategy (TBS),78.0,2020.0,35
Unreal Engine 3, Tactical,78.0,2020.0,35
HaxeFlixel,RPG,90.33333333333331,2019.0,44
HaxeFlixel, Strategy,90.33333333333331,2019.0,44
HaxeFlixel, Adventure,90.33333333333331,2019.0,44
HaxeFlixel, Indie,90.33333333333331,2019.0,44
HaxeFlixel, Card & Board Game,90.33333333333331,2019.0,44
Unity,Adventure,70.0,2019.0,46
Unity, Indie,70.0,2019.0,46
PhyreEngine,Puzzle,81.6,2019.0,42
PhyreEngine,RPG,81.6,2019.0,42
PhyreEngine, Adventure,81.6,2019.0,42
PhyreEngine, Indie,81.6,2019.0,42
Unity,Simulator,76.0,2017.0,45
Unity, Strategy,76.0,2017.0,45
Unity, Indie,76.0,2017.0,45
Unity,RPG,78.33333333333333,2015.0,44
Unity, Strategy,78.33333333333333,2015.0,44
Unity, Turn-based strategy (TBS),78.33333333333333,2015.0,44
Unity, Tactical,78.33333333333333,2015.0,44
Unity, Adventure,78.33333333333333,2015.0,44
Unity, Indie,78.33333333333333,2015.0,44
LyN,Shooter,63.0,2015.0,41
LyN, Adventure,63.0,2015.0,41
Slayer,Fighting,71.25,2013.0,37
Unity,RPG,71.85714285714286,2015.0,40
Unity, Simulator,71.85714285714286,2015.0,40
Unity, Strategy,71.85714285714286,2015.0,40
Unity, Turn-based strategy (TBS),71.85714285714286,2015.0,40
Unity, Adventure,71.85714285714286,2015.0,40
Unity, Indie,71.85714285714286,2015.0,40
Unreal Engine 3,Platform,67.5,2011.0,45
Unreal Engine 3, Puzzle,67.5,2011.0,45
Unreal Engine 3, Simulator,67.5,2011.0,45
Unreal Engine 3, Indie,67.5,2011.0,45
VRAGE,Shooter,80.0,2019.0,46
